Date,Source External ID,Machine ID,Asset ID,Machine Name,Machine OEM,Machine Model,Machine Type,Org Name,Site Name,Site/Org Timezone,Group Name,Source Type,Association Start,Association End,Battery Level,Battery Voltage,External Voltage,Sensor Model,Firmware Version,Config Version,Device Mode,Primary Activity,Primary Fuel,Primary GPS,Source Status,Battery Status,Signal Status,Lat,Long,Latest Location Date,Latest Location Time,Latest Hours Date,Latest Hours Time,Last Data Date,Last Data Time
2023-11-07,4CBC9831FDA427A2,73b8675a-9915-4235-87e3-76c5c8a7a78a,TPR 9203(6),TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-12,,99.6,2971,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,f,Unresponsive,GOOD,N/A,21.635775,82.114166,2023-04-28,01:51:22,2023-04-29,00:19:27,2023-04-29,00:20:14
2023-11-07,350424063638603,73b8675a-9915-4235-87e3-76c5c8a7a78a,TPR 9203(6),TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,TELTONIKA,2022-10-12,,N/A,4111,24618,FMT100,03.27.13.Rev.03,fmt 100.cfg,,f,f,t,Unresponsive,GOOD,Good,21.635775,82.114166,2023-04-28,01:51:22,2023-04-29,00:19:27,2022-11-18,10:21:50
2023-11-07,357073299010336,741618fd-edfc-4b51-81a3-fb961b322445,TPR 5720 (16),TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,TELTONIKA,2022-10-11,,N/A,3366,0,FMT100,03.27.13.Rev.03,fmt 100.cfg,,f,f,t,Unresponsive,DISCONNECTED,Good,21.634193,82.110565,2022-12-07,22:08:37,2023-03-18,14:11:36,2022-11-21,12:29:04
2023-11-07,4CBC983221EC5BF8,741618fd-edfc-4b51-81a3-fb961b322445,TPR 5720 (16),TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-11,,99.6,3049,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,f,Unresponsive,GOOD,N/A,21.634193,82.110565,2022-12-07,22:08:37,2023-03-18,14:11:36,2023-03-18,14:10:29
2023-11-07,4CBC9831978CBAAC,750d14a7-9a53-49e7-86bc-80b55e6d7d0c,PC 450 (4),EX 450,OTHER,,EXCAVATOR,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-09,,21.7,2723,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,t,Unresponsive,GOOD,N/A,21.641449,82.111176,2022-11-05,21:20:57,2023-04-13,14:11:38,2023-04-13,14:11:29
2023-11-07,4CBC983198135A28,8a7baa10-84ae-4972-bcee-7f1cd9c445bb,TPR 9201,TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-11,,99.2,2943,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,f,Unresponsive,GOOD,N/A,21.642922,82.113373,2022-11-23,17:30:51,2023-04-29,00:17:13,2023-04-29,00:15:49
2023-11-07,357073299010252,8a7baa10-84ae-4972-bcee-7f1cd9c445bb,TPR 9201,TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,TELTONIKA,2022-10-11,,N/A,3998,27855,FMT100,03.27.07.Rev.00,fmt 100.cfg,,f,f,t,Unresponsive,GOOD,Low,21.642922,82.113373,2022-11-23,17:30:51,2023-04-29,00:17:13,2022-11-23,17:30:51
2023-11-07,4CBC98314C03DE70,8ddb73d9-cff9-4af1-9124-93dfddbe5152,PC 450 (3),EX 450,OTHER,2016,EXCAVATOR,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-13,,68.1,2881,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,f,Unresponsive,GOOD,N/A,21.654215,82.11539,2023-05-02,09:11:10,2023-04-26,17:26:51,2023-04-26,17:30:56
2023-11-07,350544509639996,8ddb73d9-cff9-4af1-9124-93dfddbe5152,PC 450 (3),EX 450,OTHER,2016,EXCAVATOR,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,TELTONIKA,2022-10-13,,N/A,3342,0,,,,,f,f,t,Unresponsive,DISCONNECTED,Good,21.654215,82.11539,2023-05-02,09:11:10,2023-04-26,17:26:51,2023-05-02,09:11:10
2023-11-07,4CBC983221EA317B,915fb196-b5c6-458f-bed7-f76c99b53e79,TPR 5210 (17),TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-08,,99.6,3019,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,t,Unresponsive,GOOD,N/A,,,,,2023-03-12,12:47:12,2023-03-12,12:46:23
2023-11-07,4CBC9831F92D719C,92f0a8b8-3936-4cd7-9def-9691ebe149fe,TPR 5213,TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-13,,99.6,3023,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,f,Unresponsive,GOOD,N/A,21.634423,82.110643,2022-11-23,09:34:25,2023-03-22,12:50:12,2023-03-22,12:49:37
2023-11-07,350544509639921,92f0a8b8-3936-4cd7-9def-9691ebe149fe,TPR 5213,TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,TELTONIKA,2022-10-13,,N/A,4095,26181,,,,,f,f,t,Unresponsive,GOOD,Good,21.634423,82.110643,2022-11-23,09:34:25,2023-03-22,12:50:12,2022-11-23,09:34:25
2023-11-07,4CBC983221E4F1E2,961232e5-d362-4be0-be9e-1a80acc5d669,PC 450 (1),EX 450,OTHER,,EXCAVATOR,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-09,,99.6,3124,0,LORA,V1.10.35-A,Factory OTA,Factory OTA,t,f,t,Unresponsive,GOOD,N/A,,,,,2022-11-25,00:50:03,2023-01-12,02:22:07
2023-11-07,4CBC9831AAAA204E,a7f9f4da-ee09-4d66-a1d1-76296950cb58,TPR 5212 (11),TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-08,,99.6,2968,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,t,Unresponsive,GOOD,N/A,21.648163,82.118797,2023-02-23,11:43:57,2023-03-12,15:51:41,2023-03-12,15:51:18
2023-11-07,4CBC98319693AD95,afd9c43c-8a95-409e-9319-205b61276fdf,TPR 5226 (8),TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-08,,99.6,3029,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,t,Unresponsive,GOOD,N/A,21.635885,82.113876,2023-03-09,08:38:44,2023-03-18,07:19:30,2023-03-18,07:19:06
2023-11-07,350544509640085,b721d124-9a6a-411d-b9d0-cf0962c9316e," TPR 5209",TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,TELTONIKA,2022-10-13,,N/A,4059,23246,,,,,f,f,t,Unresponsive,GOOD,Good,24.570542,80.99905,2023-04-20,10:11:28,2023-03-18,12:24:46,2023-04-20,10:11:28
2023-11-07,4CBC9831B6E1D58F,b721d124-9a6a-411d-b9d0-cf0962c9316e," TPR 5209",TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-13,,68.1,2910,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,f,Unresponsive,GOOD,N/A,24.570542,80.99905,2023-04-20,10:11:28,2023-03-18,12:24:46,2023-03-18,12:24:33
2023-11-07,4CBC98318A3B976F,b9d4e139-b844-4f07-9d3f-10fc93d29d7a,BD  155,BD DOZER 155,OTHER,,DOZER,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-11,,17.7,2684,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,f,Unresponsive,DEAD,N/A,21.649663,82.115842,2022-11-23,14:37:43,2023-04-28,22:37:20,2023-04-28,22:32:16
2023-11-07,350544509637503,b9d4e139-b844-4f07-9d3f-10fc93d29d7a,BD  155,BD DOZER 155,OTHER,,DOZER,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,TELTONIKA,2022-10-11,,N/A,4062,25301,FMT100,,,,f,f,t,Unresponsive,GOOD,Good,21.649663,82.115842,2022-11-23,14:37:43,2023-04-28,22:37:20,2022-11-23,14:37:43
2023-11-07,4CBC98318E0A8741,d9d91ed5-91b9-41fb-bb51-9d2b2845875f,TPR 5208 (3),TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-13,,99.6,3027,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,f,Unresponsive,GOOD,N/A,21.636129,82.113617,2023-03-08,10:10:40,2023-03-12,12:48:38,2023-03-12,12:48:28
2023-11-07,350544500168490,d9d91ed5-91b9-41fb-bb51-9d2b2845875f,TPR 5208 (3),TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,TELTONIKA,2022-10-13,,N/A,4080,28220,,,,,f,f,t,Unresponsive,GOOD,Low,21.636129,82.113617,2023-03-08,10:10:40,2023-03-12,12:48:38,2022-11-23,12:07:24
2023-11-07,4CBC98319ECA7DD8,f42b69e4-10d4-47d8-ac01-5acc237a286a,TPR 5223 (10),TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-11,,99.6,3081,0,LORA,V1.10.35-A,Factory OTA,Factory OTA,t,f,f,Unresponsive,GOOD,N/A,21.641928,82.113802,2022-11-23,08:08:13,2023-02-02,06:43:10,2023-03-31,05:39:13
2023-11-07,357073299010484,f42b69e4-10d4-47d8-ac01-5acc237a286a,TPR 5223 (10),TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,TELTONIKA,2022-10-11,,N/A,4087,27934,FMT100,03.27.13.Rev.03,fmt 100.cfg,,f,f,t,Unresponsive,GOOD,Good,21.641928,82.113802,2022-11-23,08:08:13,2023-02-02,06:43:10,2022-11-23,08:08:13
2023-11-07,350424060373717,f8f4cd0f-5a23-4975-8dfa-5277869c78aa,PC 450 (2),EX 450,OTHER,2016,EXCAVATOR,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,TELTONIKA,2022-10-13,,N/A,3585,0,FMT100,03.27.13.Rev.03,Technoton_accel_fuel_N2.cfg,,f,f,t,Unresponsive,DISCONNECTED,Low,21.651193,82.11561,2023-10-09,12:17:19,2022-12-22,11:44:53,2023-10-09,12:17:19
2023-11-07,4CBC9831B20AF110,f8f4cd0f-5a23-4975-8dfa-5277869c78aa,PC 450 (2),EX 450,OTHER,2016,EXCAVATOR,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-13,,99.2,3030,0,LORA,V1.10.35-A,Factory OTA,Factory OTA,t,f,f,Unresponsive,GOOD,N/A,21.651193,82.11561,2023-10-09,12:17:19,2022-12-22,11:44:53,2023-04-28,07:26:56
2023-11-07,350424063638645,fb1bd167-af82-40cf-8615-54c519056e59," TPR 5211 (1)",TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,TELTONIKA,2022-10-11,,N/A,3274,0,FMT100,03.27.13.Rev.03,fmt 100.cfg,,f,f,t,Unresponsive,DISCONNECTED,Good,21.634728,82.112027,2023-02-28,17:52:19,2023-03-12,12:51:43,2023-02-28,17:52:19
2023-11-07,4CBC983221DD0846,fb1bd167-af82-40cf-8615-54c519056e59," TPR 5211 (1)",TIPPER,OTHER,,TIPPER_TRUCK,SNS Minerals,MSMS Raipur,Asia/Calcutta,unallocated,MAX ALE,2022-10-11,,99.6,3008,0,LORA,V1.10.35-A,Normal operation,Normal operation,t,f,f,Unresponsive,GOOD,N/A,21.634728,82.112027,2023-02-28,17:52:19,2023-03-12,12:51:43,2023-03-12,12:51:25
2023-11-07,862315060764072,0cba1b2e-cd29-478b-9198-81fb1003d9c8,MP 19 HA 5654,TATA TPR  JAMUNI MINES,TATA,,DUMP_TRUCK_DUMPER,SNS Minerals,JAMUANI MINES,Asia/Calcutta,unallocated,MAX ACW,2023-07-03,,68.1,2833,0,CELLULAR,V1.8.48-A,Normal operation,Normal operation,t,f,t,Unresponsive,GOOD,N/A,24.530323,81.173997,2023-07-03,07:04:10,2023-04-16,19:30:41,2023-04-16,19:34:45
2023-11-07,350544504783708,5af23331-92db-4382-a6eb-d7876df5975a,EX 380 PC 1," PC  1  jamuni mines",KOBELCO,,EXCAVATOR,SNS Minerals,JAMUANI MINES,Asia/Calcutta,unallocated,TELTONIKA,2023-07-17,,N/A,3377,0,FMT100,03.27.13.Rev.03,test config.cfg,,t,f,t,Unresponsive,DISCONNECTED,Low,24.110357,80.703041,2023-04-26,12:01:01,2023-04-26,23:39:06,2023-04-12,04:25:14
2023-11-07,860536043097056,9e25f643-995c-4672-b25e-e742909328bb,EX 220 PC 13,EX 220 TATA  BDR.  MINES,TATA,,EXCAVATOR,SNS Minerals,JAMUANI MINES,Asia/Calcutta,unallocated,MAX ACW,2023-07-15,,99.6,2995,0,CELLULAR,V1.5.37-A,Normal operation,Normal operation,t,f,t,Unresponsive,GOOD,N/A,24.09259,80.676768,2023-06-05,12:56:42,2023-01-21,15:25:26,2023-01-21,15:25:26
2023-11-07,357073299880381,fbeb8d03-ff73-41ce-bc65-5b79bfa1ef0f,EX 220 PC 14,EX  PC 14,TATA,,EXCAVATOR,SNS Minerals,JAMUANI MINES,Asia/Calcutta,unallocated,TELTONIKA,2023-07-01,,N/A,3409,0,FMT100,03.27.13.Rev.03,20210408_india_main (1).cfg,,t,f,t,Unresponsive,DISCONNECTED,Low,24.113853,80.728546,2023-06-30,12:01:33,2023-07-01,11:54:19,2023-01-18,10:11:37
2023-11-07,862315060780987,2b033791-eed0-4f4a-aeeb-4f4e05a47808,MP 19 HA 4680 W.L,W.L.  REUSA CRUSHER,OTHER,,WHEELED_LOADER,SNS Minerals,REUSE CRUSHER,Asia/Calcutta,unallocated,MAX ACW,2022-08-16,,10.6,2586,0,CELLULAR,V1.8.48-A,Normal operation,Normal operation,t,f,f,Unresponsive,DEAD,N/A,24.287697,80.876833,2023-06-29,12:44:08,2023-06-25,13:16:14,2023-06-25,13:16:14
2023-11-07,357073299877213,2b033791-eed0-4f4a-aeeb-4f4e05a47808,MP 19 HA 4680 W.L,W.L.  REUSA CRUSHER,OTHER,,WHEELED_LOADER,SNS Minerals,REUSE CRUSHER,Asia/Calcutta,unallocated,TELTONIKA,2022-08-16,,N/A,3515,0,FMT100,03.27.13.Rev.03,20210408_india_main (1).cfg,,f,f,t,Unresponsive,DISCONNECTED,Low,24.287697,80.876833,2023-06-29,12:44:08,2023-06-25,13:16:14,2023-06-29,12:44:08
2023-11-07,350424060203195,6d30e64a-4211-45d7-b746-6149ee1eaffe,MP 19 HA 4386,TPR    REUSA CRUSHER,OTHER,OLD,DUMP_TRUCK_DUMPER,SNS Minerals,REUSE CRUSHER,Asia/Calcutta,unallocated,TELTONIKA,2022-08-15,,N/A,3322,0,FMT100,03.27.13.Rev.03,20210408_india_main (1).cfg,,f,f,t,Unresponsive,DISCONNECTED,Good,24.285903,80.876175,2023-06-29,12:04:47,2023-06-19,04:23:08,2023-06-29,12:04:47
2023-11-07,862315060700753,6d30e64a-4211-45d7-b746-6149ee1eaffe,MP 19 HA 4386,TPR    REUSA CRUSHER,OTHER,OLD,DUMP_TRUCK_DUMPER,SNS Minerals,REUSE CRUSHER,Asia/Calcutta,unallocated,MAX ACW,2022-08-15,,18.9,2694,0,CELLULAR,V1.8.48-A,Normal operation,Normal operation,t,f,f,Unresponsive,DEAD,N/A,24.285903,80.876175,2023-06-29,12:04:47,2023-06-19,04:23:08,2023-06-19,04:23:08
2023-11-07,357073299880639,8f1b6ae6-fc77-4018-b47e-a1f57f122a43,MP 19 HA 4389 ICR,TPR    REUSA CRUSHER,OTHER,,DUMP_TRUCK_DUMPER,SNS Minerals,REUSE CRUSHER,Asia/Calcutta,unallocated,TELTONIKA,2023-07-03,,N/A,3342,0,FMT100,03.27.13.Rev.03,20210408_india_main (1).cfg,,t,f,t,Unresponsive,DISCONNECTED,Low,24.450262,81.121689,2023-07-02,12:03:03,2023-07-03,10:00:04,2023-06-29,11:36:04
2023-11-07,862315060770301,eb093d97-1da9-4f99-8f04-4d0138857d5a,EX 200 PC 15,EX BOKET   REUSA CRUSHER,TATA,,EXCAVATOR,SNS Minerals,REUSE CRUSHER,Asia/Calcutta,unallocated,MAX ACW,2023-07-14,,11,2593,0,CELLULAR,V1.8.48-A,Normal operation,Normal operation,t,f,t,Unresponsive,DEAD,N/A,24.448425,83.016378,2023-07-14,10:22:02,2023-05-24,10:12:34,2023-05-24,10:12:34
2023-11-07,350424060018544,0d2c0543-1fd4-4901-bd31-6e917892d4b9,EX 220 PC 10,PC 10  TAMORIYA MINES,TATA,,EXCAVATOR,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,TELTONIKA,2023-07-26,,N/A,3438,0,FMT100,03.27.07.Rev.00,20210408_india_main (1).cfg,,t,f,t,Unresponsive,DISCONNECTED,Low,24.304733,80.895348,2023-03-24,12:01:04,2023-07-26,04:54:55,2023-02-07,12:50:29
2023-11-07,350544509637347,3d435f7a-bfa2-48d0-8970-4b838e38c2ae,MP 19 HA 4319,TPR    TAMORIYA MINES,OTHER,,DUMP_TRUCK_DUMPER,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,TELTONIKA,2022-08-17,,N/A,3415,0,FMT100,03.27.13.Rev.03,20210408_india_main (1).cfg,,f,f,t,Unresponsive,DISCONNECTED,Good,24.442497,81.113625,2023-07-02,12:01:34,2023-07-08,11:50:51,2023-06-27,11:48:16
2023-11-07,862315060764163,3d435f7a-bfa2-48d0-8970-4b838e38c2ae,MP 19 HA 4319,TPR    TAMORIYA MINES,OTHER,,DUMP_TRUCK_DUMPER,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,MAX ACW,2022-08-17,,16.9,2672,0,CELLULAR,V1.8.48-A,Normal operation,Normal operation,t,f,f,Unresponsive,DEAD,N/A,24.442497,81.113625,2023-07-02,12:01:34,2023-07-08,11:50:51,2023-07-08,15:24:03
2023-11-07,862315060649182,4d844660-07b3-4543-8b37-5c2b4f168f53,EX 220 PC 06,PC 6   TAMORIYA MINES TATA ,TATA,,EXCAVATOR,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,MAX ACW,2022-08-18,,34.6,2815,0,CELLULAR,V1.8.48-A,Normal operation,Normal operation,t,f,f,Unresponsive,GOOD,N/A,24.302349,80.896355,2023-03-17,12:01:17,2023-03-17,12:01:33,2023-03-17,12:01:33
2023-11-07,350544509637057,4d844660-07b3-4543-8b37-5c2b4f168f53,EX 220 PC 06,PC 6   TAMORIYA MINES TATA ,TATA,,EXCAVATOR,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,TELTONIKA,2022-08-17,,N/A,3555,0,FMT100,03.27.13.Rev.03,test config.cfg,,f,f,t,Unresponsive,DISCONNECTED,Low,24.302349,80.896355,2023-03-17,12:01:17,2023-03-17,12:01:33,2023-02-10,17:05:21
2023-11-07,862315060768925,5a37fa3a-2705-4924-8e40-be678a98bc61,EX 380 PC 3,PC 3 TAMORIYA MINES,KOBELCO,,EXCAVATOR,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,MAX ACW,2022-08-17,,12.6,2614,0,CELLULAR,V1.8.48-A,Normal operation,Normal operation,t,f,f,Unresponsive,DEAD,N/A,24.299867,80.901355,2023-06-27,09:11:44,2023-04-19,21:35:18,2023-04-20,00:13:24
2023-11-07,350544509639715,5a37fa3a-2705-4924-8e40-be678a98bc61,EX 380 PC 3,PC 3 TAMORIYA MINES,KOBELCO,,EXCAVATOR,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,TELTONIKA,2022-08-17,,N/A,0,13454,FMT100,03.27.13.Rev.03,20210408_india_main (1).cfg,,f,f,t,Unresponsive,GOOD,Low,24.299867,80.901355,2023-06-27,09:11:44,2023-04-19,21:35:18,2023-06-27,09:11:44
2023-11-07,350544509639574,7b53bcf9-e2f1-4c07-b1ef-eef75a82f40a,MP 19 HA 4619.,TPR    TAMORIYA MINES,OTHER,,DUMP_TRUCK_DUMPER,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,TELTONIKA,2023-07-17,,N/A,3402,0,FMT100,03.27.13.Rev.03,test config.cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,24.302852,80.89742,2023-06-27,11:35:53,2023-06-05,13:49:27,2023-06-27,11:35:53
2023-11-07,350544509637396,7fa35ac6-6125-4d6a-b796-a4d1071df797,MP 19 HA 4315,TPR   TAMORIYA MINES,OTHER,,DUMP_TRUCK_DUMPER,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,TELTONIKA,2023-07-17,,N/A,3362,0,FMT100,03.27.07.Rev.00,20210408_india_main (1).cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,24.302818,80.897433,2023-06-27,11:57:56,2023-06-11,17:04:30,2023-06-27,11:57:56
2023-11-07,350544509637560,93e54be1-1e48-4ca3-93e9-93a9b87f0677,EX 220 PC 9,PC 9  TAMORIYA MINES,KOBELCO,,EXCAVATOR,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,TELTONIKA,2023-07-17,,N/A,3321,0,FMT100,03.27.13.Rev.03,20210408_india_main (1).cfg,,t,f,t,Unresponsive,DISCONNECTED,Low,24.30283,80.89472,2023-04-16,04:40:48,2023-04-07,22:19:54,2023-04-16,04:40:48
2023-11-07,357073299877023,9a04df5a-ef63-4ed5-8850-7eb2199ef77f,MP 19 HA 4621,TPR   TAMORIYA MINES,OTHER,,DUMP_TRUCK_DUMPER,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,TELTONIKA,2023-07-26,,N/A,3257,0,FMT100,03.27.13.Rev.03,20210408_india_main (1).cfg,,t,f,t,Unresponsive,DISCONNECTED,Good,17.436993,78.398972,2023-07-21,17:09:08,2023-07-26,04:02:00,2023-06-27,11:44:55
2023-11-07,350544509639665,9d4df840-c67e-4bd3-b225-ce00146c5ff3,MP 19 HA 4620,TPR    TAMORIYA MINES,OTHER,,DUMP_TRUCK_DUMPER,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,TELTONIKA,2022-08-17,,N/A,3407,0,FMT100,03.27.13.Rev.03,20210408_india_main (1).cfg,,f,f,t,Unresponsive,DISCONNECTED,Good,23.201906,79.885849,2023-07-04,15:25:40,2023-07-06,21:16:41,2023-06-27,11:18:52
2023-11-07,862315060780102,9d4df840-c67e-4bd3-b225-ce00146c5ff3,MP 19 HA 4620,TPR    TAMORIYA MINES,OTHER,,DUMP_TRUCK_DUMPER,SNS Minerals,TAMORIYA MINES,Asia/Calcutta,unallocated,MAX ACW,2022-08-17,,24.8,2749,0,CELLULAR,V1.8.48-A,Normal operation,Normal operation,t,f,f,Unresponsive,GOOD,N/A,23.201906,79.885849,2023-07-04,15:25:40,2023-07-06,21:16:41,2023-07-06,21:23:33
2023-11-07,350544506434037,1878dd1c-da76-479f-9a6e-4bbcd508d42f,VCEV250EA00321317 ,VOLVO EC250E Kettenbagger,VOLVO,EC250E,EXCAVATOR,Manfred Woitzel GmbH & Co. KG - 700125,default,Europe/Berlin,unallocated,TELTONIKA,2023-04-04,,N/A,4026,12598,FMT100,03.27.13.Rev.03,v1.1--24012023-General-Purpose.cfg,,t,f,t,Responsive,GOOD,Good,52.429215,7.660198,2023-11-06,23:58:21,2023-11-06,23:56:21,2023-11-06,23:58:21
2023-11-07,352625698527437,47fa6c25-0300-40dd-a252-abff04222f19,81802075,Sennebogen 818 Mobilbagger,SENNEBOGEN,818,EXCAVATOR,Manfred Woitzel GmbH & Co. KG - 700125,default,Europe/Berlin,unallocated,TELTONIKA,2023-04-04,,N/A,0,12393,FMT100,03.27.13.Rev.03,FMT100_STDCFG_20042023_v1.3.cfg,,t,f,t,Responsive,GOOD,Good,52.320805,7.622302,2023-11-06,23:59:55,2023-11-06,23:52:25,2023-11-06,23:59:55
2023-11-07,352625698527593,4a79dd4a-22a6-4977-b9ff-c3e95d051582,VCE0L28FA01780269 ,Volvo L28F Radlader,VOLVO,L28F,WHEELED_LOADER,Manfred Woitzel GmbH & Co. KG - 700125,default,Europe/Berlin,unallocated,TELTONIKA,2023-04-04,,N/A,0,12745,FMT100,03.27.13.Rev.03,FMT100_STDCFG_20042023_v1.3.cfg,,t,f,t,Responsive,GOOD,Good,52.320578,7.621782,2023-11-06,23:59:44,2023-11-06,23:53:43,2023-11-06,23:59:44
2023-11-07,357544372473278,5bbf6f52-b98c-41ed-a778-4bd08b509c7f,VCEC220EC00324276 ,Volvo EC220E Kettenbagger,VOLVO,EC220E,EXCAVATOR,Manfred Woitzel GmbH & Co. KG - 700125,default,Europe/Berlin,unallocated,TELTONIKA,2023-04-03,,N/A,0,12495,FMT100,03.27.13.Rev.03,FMT100_STDCFG_20042023_v1.3.cfg,,t,f,t,Responsive,GOOD,Good,52.9381,9.22115,2023-11-06,23:59:49,2023-11-06,23:59:19,2023-11-06,23:59:49
2023-11-07,350544506381303,6f8bd8c4-ea6b-4ab5-8bdc-3ac21f25ee53,VCECR50DT00007466 ,Volvo ECR50D Minibagger,VOLVO,ECR50D,EXCAVATOR,Manfred Woitzel GmbH & Co. KG - 700125,default,Europe/Berlin,unallocated,TELTONIKA,2023-04-04,,N/A,3986,12696,FMT100,03.27.13.Rev.03,v1.1--24012023-General-Purpose.cfg,,t,f,t,Responsive,GOOD,Good,51.966593,7.396807,2023-11-06,23:58:17,2023-11-06,23:56:16,2023-11-06,23:58:17
2023-11-07,357544372098562,9113709a-e379-4f67-9b93-00743dc7f8aa,VCEC300ET00311913 ,Volvo EC300E Kettenbagger,VOLVO,EC300E,EXCAVATOR,Manfred Woitzel GmbH & Co. KG - 700125,default,Europe/Berlin,unallocated,TELTONIKA,2023-04-28,,N/A,3944,25268,FMT100,03.27.13.Rev.03,20210126122900_always_on_calibrate_once.cfg,,t,f,t,Responsive,GOOD,Good,52.270673,7.742903,2023-11-06,23:59:37,2023-11-06,23:55:07,2023-11-06,23:59:37
2023-11-07,352625698565288,a7a87c51-dc4a-4a63-b359-11847571323f,1250-116550,Liebherr LH22M Mobilbagger,SENNEBOGEN,LH22M,EXCAVATOR,Manfred Woitzel GmbH & Co. KG - 700125,default,Europe/Berlin,unallocated,TELTONIKA,2023-04-03,,N/A,0,25590,FMT100,03.27.13.Rev.03,FMT100_STDCFG_20042023_v1.3.cfg,,t,f,t,Responsive,GOOD,Good,52.320703,7.622693,2023-11-06,23:59:40,2023-10-15,13:45:31,2023-11-06,23:59:40
